time,ground_truth
17683,idle
17691,idle
17700,idle
17708,idle
17716,idle
17725,idle
17733,idle
17741,idle
17750,idle
17758,idle
17766,idle
17775,idle
17783,idle
17791,idle
17800,idle
17808,idle
17816,idle
17825,idle
17833,idle
17841,idle
17850,idle
17858,idle
17866,idle
17875,idle
17883,idle
17891,idle
17900,idle
17908,idle
17916,idle
17925,idle
17933,idle
17941,idle
17950,idle
17958,idle
17966,idle
17975,idle
17983,idle
17991,idle
18000,idle
18008,idle
18016,idle
18025,idle
18033,idle
18041,idle
18050,idle
18058,idle
18066,idle
18075,idle
18083,idle
18091,idle
18100,idle
18108,idle
18116,idle
18125,idle
18133,idle
18141,idle
18150,idle
18158,idle
18166,idle
18175,idle
18183,idle
18191,idle
18200,idle
18208,idle
18216,idle
18225,idle
18233,idle
18241,idle
18250,idle
18258,idle
18266,idle
18275,idle
18283,idle
18291,idle
18300,idle
18308,idle
18316,idle
18325,idle
18333,idle
18341,idle
18350,idle
18358,idle
18366,idle
18375,idle
18383,idle
18391,idle
18400,idle
18408,idle
18416,idle
18425,idle
18433,idle
18441,idle
18450,idle
18458,idle
18466,idle
18475,idle
18483,idle
18491,idle
18500,idle
18508,idle
18516,idle
18525,idle
18533,idle
18541,idle
18550,idle
18558,idle
18566,idle
18575,idle
18583,idle
18591,idle
18600,idle
18608,idle
18616,idle
18625,idle
18633,idle
18641,idle
18650,idle
18658,idle
18666,idle
18675,idle
18683,idle
18691,idle
18700,idle
18708,idle
18716,idle
18725,idle
18733,idle
18741,idle
18750,idle
18758,idle
18766,idle
18775,idle
18783,idle
18791,idle
18800,idle
18808,idle
18816,idle
18825,idle
18833,idle
18841,idle
18850,idle
18858,idle
18866,idle
18875,idle
18883,idle
18891,idle
18900,idle
18908,idle
18916,idle
18925,idle
18933,idle
18941,idle
18950,idle
18958,idle
18966,idle
18975,idle
18983,idle
18991,idle
19000,idle
19008,idle
19016,idle
19025,idle
19033,idle
19041,idle
19050,idle
19058,idle
19066,idle
19075,idle
19083,idle
19091,idle
19100,idle
19108,idle
19116,idle
19125,idle
19133,idle
19141,idle
19150,idle
19158,idle
19166,idle
19175,idle
19183,idle
19191,idle
19200,idle
19208,idle
19216,idle
19225,idle
19233,idle
19241,idle
19250,idle
19258,idle
19266,idle
19275,idle
19283,idle
19291,idle
19300,idle
19308,idle
19316,idle
19325,idle
19333,idle
19341,idle
19350,idle
19358,idle
19366,idle
19375,idle
19383,idle
19391,idle
19400,idle
19408,idle
19416,idle
19425,idle
19433,idle
19441,idle
19450,idle
19458,idle
19466,idle
19475,idle
19483,idle
19491,idle
19500,idle
19508,idle
19516,idle
19525,idle
19533,idle
19541,idle
19550,idle
19558,idle
19566,idle
19575,idle
19583,idle
19591,idle
19600,idle
19608,idle
19616,idle
19625,idle
19633,idle
19641,idle
19650,idle
19658,idle
19666,idle
19675,idle
19683,idle
19691,idle
19700,idle
19708,idle
19716,idle
19725,idle
19733,idle
19741,idle
19750,idle
19758,idle
19766,idle
19775,idle
19783,idle
19791,idle
19800,idle
19808,idle
19816,idle
19825,idle
19833,idle
19841,idle
19850,idle
19858,idle
19866,idle
19875,idle
19883,idle
19891,idle
19900,idle
19908,idle
19916,idle
19925,idle
19933,idle
19941,idle
19950,idle
19958,idle
19966,idle
19975,idle
19983,idle
19991,idle
20000,idle
20008,idle
20016,idle
20025,idle
20033,idle
20041,idle
20050,idle
20058,idle
20066,idle
20075,idle
20083,idle
20091,idle
20100,idle
20108,idle
20116,idle
20125,idle
20133,idle
20141,idle
20150,idle
20158,idle
20166,idle
20175,idle
20183,idle
20191,idle
20200,idle
20208,idle
20216,swipe_left
20225,swipe_left
20233,swipe_left
20241,swipe_left
20250,swipe_left
20258,swipe_left
20266,swipe_left
20275,swipe_left
20283,swipe_left
20291,swipe_left
20300,swipe_left
20308,swipe_left
20316,swipe_left
20325,swipe_left
20333,swipe_left
20341,swipe_left
20350,swipe_left
20358,swipe_left
20366,swipe_left
20375,swipe_left
20383,swipe_left
20391,swipe_left
20400,swipe_left
20408,swipe_left
20416,swipe_left
20425,swipe_left
20433,swipe_left
20441,swipe_left
20450,swipe_left
20458,swipe_left
20466,swipe_left
20475,swipe_left
20483,swipe_left
20491,swipe_left
20500,swipe_left
20508,swipe_left
20516,swipe_left
20525,swipe_left
20533,swipe_left
20541,swipe_left
20550,swipe_left
20558,swipe_left
20566,swipe_left
20575,swipe_left
20583,swipe_left
20591,swipe_left
20600,swipe_left
20608,swipe_left
20616,swipe_left
20625,swipe_left
20633,swipe_left
20641,swipe_left
20650,swipe_left
20658,swipe_left
20666,swipe_left
20675,swipe_left
20683,swipe_left
20691,swipe_left
20700,swipe_left
20708,swipe_left
20716,swipe_left
20725,swipe_left
20733,swipe_left
20741,swipe_left
20750,swipe_left
20758,swipe_left
20766,swipe_left
20775,swipe_left
20783,swipe_left
20791,swipe_left
20800,swipe_left
20808,swipe_left
20816,swipe_left
20825,swipe_left
20833,swipe_left
20841,swipe_left
20850,swipe_left
20858,swipe_left
20866,swipe_left
20875,swipe_left
20883,swipe_left
20891,swipe_left
20900,swipe_left
20908,swipe_left
20916,swipe_left
20925,swipe_left
20933,swipe_left
20941,swipe_left
20950,swipe_left
20958,swipe_left
20966,swipe_left
20975,swipe_left
20983,swipe_left
20991,swipe_left
21000,swipe_left
21008,swipe_left
21016,swipe_left
21025,swipe_left
21033,swipe_left
21041,swipe_left
21050,swipe_left
21058,swipe_left
21066,swipe_left
21075,swipe_left
21083,swipe_left
21091,swipe_left
21100,swipe_left
21108,swipe_left
21116,swipe_left
21125,swipe_left
21133,swipe_left
21141,swipe_left
21150,swipe_left
21158,swipe_left
21166,swipe_left
21175,swipe_left
21183,swipe_left
21191,swipe_left
21200,swipe_left
21208,swipe_left
21216,swipe_left
21225,idle
21233,idle
21241,idle
21250,idle
21258,idle
21266,idle
21275,idle
21283,idle
21291,idle
21300,idle
21308,idle
21316,idle
21325,idle
21333,idle
21341,idle
21350,idle
21358,idle
21366,idle
21375,idle
21383,idle
21391,idle
21400,idle
21408,idle
21416,idle
21425,idle
21433,idle
21441,idle
21450,idle
21458,idle
21466,idle
21475,idle
21483,idle
21491,idle
21500,idle
21508,idle
21516,idle
21525,idle
21533,idle
21541,idle
21550,idle
21558,idle
21566,idle
21575,idle
21583,idle
21591,idle
21600,idle
21608,idle
21616,idle
21625,idle
21633,idle
21641,idle
21650,idle
21658,idle
21666,idle
21675,idle
21683,idle
21691,idle
21700,idle
21708,idle
21716,idle
21725,idle
21733,idle
21741,idle
21750,idle
21758,idle
21766,idle
21775,idle
21783,idle
21791,idle
21800,idle
21808,idle
21816,idle
21825,idle
21833,idle
21841,idle
21850,idle
21858,idle
21866,idle
21875,idle
21883,idle
21891,idle
21900,idle
21908,idle
21916,idle
21925,idle
21933,idle
21941,idle
21950,idle
21958,idle
21966,idle
21975,idle
21983,idle
21991,idle
22000,idle
22008,idle
22016,idle
22025,idle
22033,idle
22041,idle
22050,idle
22058,idle
22066,idle
22075,idle
22083,idle
22091,idle
22100,idle
22108,idle
22116,idle
22125,idle
22133,idle
22141,idle
22150,idle
22158,idle
22166,idle
22175,idle
22183,idle
22191,idle
22200,idle
22208,idle
22216,idle
22225,idle
22233,idle
22241,idle
22250,idle
22258,idle
22266,idle
22275,idle
22283,idle
22291,idle
22300,idle
22308,idle
22316,idle
22325,idle
22333,idle
22341,idle
22350,idle
22358,idle
22366,idle
22375,idle
22383,idle
22391,idle
22400,idle
22408,idle
22416,idle
22425,idle
22433,idle
22441,idle
22450,idle
22458,idle
22466,idle
22475,idle
22483,idle
22491,idle
22500,idle
22508,idle
22516,idle
22525,idle
22533,idle
22541,idle
22550,idle
22558,idle
22566,idle
22575,idle
22583,idle
22591,idle
22600,idle
22608,idle
22616,idle
22625,idle
22633,idle
22641,idle
22650,idle
22658,idle
22666,idle
