time,ground_truth
35900,swipe_up
35916,swipe_up
35933,swipe_up
35950,swipe_up
35966,swipe_up
35983,swipe_up
36000,swipe_up
36016,idle
36033,idle
36050,idle
36066,idle
36083,idle
36100,idle
36116,idle
36133,idle
36150,idle
36166,idle
36183,idle
36200,idle
36216,idle
36233,idle
36250,idle
36266,idle
36283,idle
36300,idle
36316,idle
36333,idle
36350,idle
36366,idle
36383,idle
36400,idle
36416,idle
36433,idle
36450,idle
36466,idle
36483,idle
36500,idle
36516,idle
36533,idle
36550,idle
36566,idle
36583,idle
36600,idle
36616,idle
36633,idle
36650,idle
36666,idle
36683,idle
36700,idle
36716,idle
36733,idle
36750,idle
36766,idle
36783,idle
36800,idle
36816,idle
36833,idle
36850,idle
36866,idle
36883,idle
36900,idle
36916,idle
36933,idle
36950,idle
36966,idle
36983,idle
37000,idle
37016,idle
37033,idle
37050,idle
37066,idle
37083,idle
37100,idle
37116,idle
37133,idle
37150,idle
37166,idle
37183,idle
37200,idle
37216,idle
37233,idle
37250,idle
37266,idle
37283,idle
37300,idle
37316,idle
37333,idle
37350,idle
37366,idle
37383,idle
37400,idle
37416,idle
37433,idle
37450,idle
37466,idle
37483,idle
37500,idle
37516,idle
37533,idle
37550,idle
37566,idle
37583,idle
37600,idle
37616,idle
37633,idle
37650,idle
37666,idle
37683,idle
37700,idle
37716,idle
37733,idle
37750,idle
37766,idle
37783,idle
37800,idle
37816,idle
37833,idle
37850,idle
37866,idle
37883,idle
37900,idle
37916,idle
37933,idle
37950,idle
37966,idle
37983,idle
38000,idle
38016,idle
38033,idle
38050,idle
38066,idle
38083,idle
38100,idle
38116,idle
38133,idle
38150,idle
38166,idle
38183,idle
38200,idle
38216,idle
38233,idle
38250,idle
38266,idle
38283,idle
38300,idle
38316,idle
38333,idle
38350,idle
38366,idle
38383,idle
38400,idle
38416,idle
38433,idle
38450,idle
38466,idle
38483,idle
38500,idle
38516,idle
38533,idle
38550,idle
38566,idle
38583,idle
38600,idle
38616,idle
38633,idle
38650,idle
38666,idle
38683,idle
38700,idle
38716,idle
38733,idle
38750,idle
38766,idle
38783,idle
38800,idle
38816,idle
38833,idle
38850,idle
38866,idle
38883,idle
38900,idle
38916,idle
38933,idle
38950,idle
38966,idle
38983,idle
39000,idle
39016,idle
39033,idle
39050,idle
39066,idle
39083,idle
39100,idle
39116,idle
39133,idle
39150,idle
39166,idle
39183,idle
39200,idle
39216,idle
39233,idle
39250,idle
39266,idle
39283,idle
39300,idle
39316,idle
39333,idle
39350,idle
39366,idle
39383,idle
39400,idle
39416,idle
39433,idle
39450,idle
39466,idle
39483,idle
39500,idle
39516,idle
39533,idle
39550,idle
39566,idle
39583,idle
39600,idle
39616,idle
39633,idle
39650,idle
39666,idle
39683,idle
39700,idle
39716,idle
39733,idle
39750,idle
39766,idle
39783,idle
39800,idle
39816,idle
39833,idle
39850,idle
39866,idle
39883,idle
39900,idle
39916,idle
39933,idle
39950,idle
39966,idle
39983,idle
40000,idle
40016,idle
40033,idle
40050,idle
40066,idle
40083,idle
40100,idle
40116,idle
40133,idle
40150,idle
40166,idle
40183,idle
40200,idle
40216,idle
40233,idle
40250,idle
40266,idle
40283,idle
40300,idle
40316,idle
40333,idle
40350,idle
40366,idle
40383,idle
40400,idle
40416,idle
40433,idle
40450,idle
40466,idle
40483,idle
40500,idle
40516,idle
40533,idle
40550,idle
40566,idle
40583,idle
40600,idle
40616,idle
40633,idle
40650,idle
40666,idle
40683,idle
40700,idle
40716,idle
40733,idle
40750,idle
40766,idle
40783,idle
40800,idle
40816,idle
40833,idle
40850,idle
40866,idle
40883,idle
40900,idle
40916,idle
40933,idle
40950,idle
40966,idle
40983,idle
41000,idle
41016,idle
41033,idle
41050,idle
41066,idle
41083,idle
41100,idle
41116,idle
41133,idle
41150,idle
41166,idle
41183,idle
41200,idle
41216,idle
41233,idle
41250,idle
41266,idle
41283,idle
41300,idle
41316,idle
41333,idle
41350,idle
41366,idle
41383,idle
41400,idle
41416,swipe_up
41433,swipe_up
41450,swipe_up
41466,swipe_up
41483,swipe_up
41500,swipe_up
41516,swipe_up
41533,swipe_up
41550,swipe_up
41566,swipe_up
41583,swipe_up
41600,swipe_up
41616,swipe_up
41633,swipe_up
41650,swipe_up
41666,swipe_up
41683,swipe_up
41700,swipe_up
41716,swipe_up
41733,swipe_up
41750,swipe_up
41766,swipe_up
41783,swipe_up
41800,swipe_up
41816,swipe_up
41833,swipe_up
41850,swipe_up
41866,swipe_up
41883,swipe_up
41900,swipe_up
41916,swipe_up
41933,swipe_up
41950,swipe_up
41966,swipe_up
41983,swipe_up
42000,swipe_up
42016,swipe_up
42033,swipe_up
42050,swipe_up
42066,swipe_up
42083,swipe_up
42100,swipe_up
42116,swipe_up
42133,swipe_up
42150,swipe_up
42166,swipe_up
42183,swipe_up
42200,swipe_up
42216,swipe_up
42233,swipe_up
42250,swipe_up
42266,swipe_up
42283,swipe_up
42300,swipe_up
42316,swipe_up
42333,swipe_up
42350,swipe_up
42366,swipe_up
42383,swipe_up
42400,swipe_up
42416,swipe_up
42433,swipe_up
42450,swipe_up
42466,swipe_up
42483,swipe_up
42500,swipe_up
42516,swipe_up
42533,swipe_up
42550,swipe_up
42566,swipe_up
42583,swipe_up
42600,swipe_up
42616,idle
42633,idle
42650,idle
42666,idle
42683,idle
42700,idle
42716,idle
42733,idle
42750,idle
42766,idle
42783,idle
42800,idle
42816,idle
42833,idle
42850,idle
42866,idle
42883,idle
42900,idle
42916,idle
42933,idle
42950,idle
42966,idle
42983,idle
43000,idle
43016,idle
43033,idle
43050,idle
43066,idle
43083,idle
43100,idle
43116,idle
43133,idle
43150,idle
43166,idle
43183,idle
43200,idle
43216,idle
43233,idle
43250,idle
43266,idle
43283,idle
43300,idle
43316,idle
43333,idle
43350,idle
43366,idle
43383,idle
43400,idle
43416,idle
43433,idle
43450,idle
43466,idle
43483,idle
43500,idle
43516,idle
43533,idle
43550,idle
43566,idle
43583,idle
43600,idle
43616,idle
43633,idle
43650,idle
43666,idle
43683,idle
43700,idle
43716,idle
43733,idle
43750,idle
43766,idle
43783,idle
43800,idle
43816,idle
43833,idle
43850,idle
43866,idle
43883,idle
43900,idle
43916,idle
43933,idle
43950,idle
43966,idle
43983,idle
44000,idle
44016,idle
44033,idle
44050,idle
44066,idle
44083,idle
44100,idle
44116,idle
44133,idle
44150,idle
44166,idle
44183,idle
44200,idle
44216,idle
44233,idle
44250,idle
44266,idle
44283,idle
44300,idle
44316,idle
44333,idle
44350,idle
44366,idle
44383,idle
44400,idle
44416,idle
44433,idle
44450,idle
44466,idle
44483,idle
44500,idle
44516,idle
44533,idle
44550,idle
44566,idle
44583,idle
44600,idle
44616,idle
44633,idle
44650,idle
44666,idle
44683,idle
44700,idle
44716,idle
44733,idle
44750,idle
44766,idle
44783,idle
44800,idle
44816,idle
44833,idle
44850,idle
44866,idle
44883,idle
44900,idle
44916,idle
44933,idle
44950,idle
44966,idle
44983,idle
45000,idle
45016,idle
45033,idle
45050,idle
45066,idle
45083,idle
45100,idle
45116,idle
45133,idle
45150,idle
45166,idle
45183,idle
45200,idle
45216,idle
45233,idle
45250,idle
45266,idle
45283,idle
45300,idle
45316,idle
45333,idle
45350,idle
45366,idle
45383,idle
45400,idle
45416,idle
45433,idle
45450,idle
45466,idle
45483,idle
45500,idle
45516,idle
45533,idle
45550,idle
45566,idle
45583,idle
45600,idle
45616,idle
45633,idle
45650,idle
45666,idle
45683,idle
45700,idle
45716,idle
45733,idle
45750,idle
45766,idle
45783,idle
45800,idle
45816,idle
45833,idle
45850,idle
45866,idle
45883,idle
45900,idle
45916,idle
45933,idle
45950,idle
45966,idle
45983,idle
46000,idle
46016,idle
46033,idle
46050,idle
46066,idle
46083,idle
46100,idle
46116,idle
46133,idle
46150,idle
46166,idle
46183,idle
46200,idle
46216,idle
46233,idle
46250,idle
46266,idle
46283,idle
46300,idle
46316,idle
46333,idle
46350,idle
46366,idle
46383,idle
46400,idle
46416,idle
46433,idle
46450,idle
46466,idle
46483,idle
46500,idle
46516,idle
46533,idle
46550,idle
46566,idle
46583,idle
46600,idle
46616,idle
46633,idle
46650,idle
46666,idle
46683,idle
46700,idle
46716,idle
46733,idle
46750,idle
46766,idle
46783,idle
46800,idle
46816,idle
46833,idle
46850,idle
46866,idle
46883,idle
46900,idle
46916,idle
46933,idle
46950,idle
46966,idle
46983,idle
47000,idle
47016,idle
47033,idle
47050,idle
47066,idle
47083,idle
47100,idle
47116,idle
47133,idle
47150,idle
47166,idle
47183,idle
47200,idle
47216,idle
47233,swipe_up
47250,swipe_up
47266,swipe_up
47283,swipe_up
47300,swipe_up
47316,swipe_up
47333,swipe_up
47350,swipe_up
47366,swipe_up
47383,swipe_up
47400,swipe_up
47416,swipe_up
47433,swipe_up
47450,swipe_up
47466,swipe_up
47483,swipe_up
47500,swipe_up
47516,swipe_up
47533,swipe_up
47550,swipe_up
47566,swipe_up
47583,swipe_up
47600,swipe_up
47616,swipe_up
47633,swipe_up
47650,swipe_up
47666,swipe_up
47683,swipe_up
47700,swipe_up
47716,swipe_up
47733,swipe_up
47750,swipe_up
47766,swipe_up
47783,swipe_up
47800,swipe_up
47816,swipe_up
47833,swipe_up
47850,swipe_up
47866,swipe_up
47883,swipe_up
47900,swipe_up
47916,swipe_up
47933,swipe_up
47950,swipe_up
47966,swipe_up
47983,swipe_up
48000,swipe_up
48016,swipe_up
48033,swipe_up
48050,swipe_up
48066,swipe_up
48083,swipe_up
48100,swipe_up
48116,swipe_up
48133,swipe_up
48150,swipe_up
48166,swipe_up
48183,swipe_up
48200,swipe_up
48216,swipe_up
48233,swipe_up
48250,swipe_up
48266,swipe_up
48283,swipe_up
48300,swipe_up
48316,swipe_up
48333,swipe_up
48350,swipe_up
48366,idle
48383,idle
48400,idle
48416,idle
48433,idle
48450,idle
48466,idle
48483,idle
48500,idle
48516,idle
48533,idle
48550,idle
48566,idle
48583,idle
48600,idle
48616,idle
48633,idle
48650,idle
48666,idle
48683,idle
48700,idle
48716,idle
48733,idle
48750,idle
48766,idle
48783,idle
48800,idle
48816,idle
48833,idle
48850,idle
48866,idle
48883,idle
48900,idle
48916,idle
48933,idle
48950,idle
48966,idle
48983,idle
49000,idle
49016,idle
49033,idle
49050,idle
49066,idle
49083,idle
49100,idle
49116,idle
49133,idle
49150,idle
49166,idle
49183,idle
49200,idle
49216,idle
49233,idle
49250,idle
49266,idle
49283,idle
49300,idle
49316,idle
49333,idle
49350,idle
49366,idle
49383,idle
49400,idle
49416,idle
49433,idle
49450,idle
49466,idle
49483,idle
49500,idle
49516,idle
49533,idle
49550,idle
49566,idle
49583,idle
49600,idle
49616,idle
49633,idle
49650,idle
49666,idle
49683,idle
49700,idle
