time,ground_truth
35683,idle
35700,idle
35716,idle
35733,idle
35750,idle
35766,idle
35783,idle
35800,idle
35816,idle
35833,idle
35850,idle
35866,idle
35883,idle
35900,idle
35916,idle
35933,idle
35950,idle
35966,idle
35983,idle
36000,idle
36016,idle
36033,idle
36050,idle
36066,idle
36083,idle
36100,idle
36116,idle
36133,idle
36150,idle
36166,idle
36183,idle
36200,idle
36216,idle
36233,idle
36250,idle
36266,idle
36283,idle
36300,idle
36316,idle
36333,idle
36350,idle
36366,idle
36383,idle
36400,idle
36416,idle
36433,idle
36450,idle
36466,idle
36483,idle
36500,idle
36516,idle
36533,idle
36550,idle
36566,idle
36583,idle
36600,idle
36616,idle
36633,idle
36650,idle
36666,idle
36683,idle
36700,idle
36716,idle
36733,idle
36750,idle
36766,idle
36783,idle
36800,idle
36816,idle
36833,idle
36850,idle
36866,idle
36883,idle
36900,idle
36916,idle
36933,idle
36950,idle
36966,idle
36983,idle
37000,idle
37016,idle
37033,idle
37050,idle
37066,idle
37083,idle
37100,idle
37116,idle
37133,idle
37150,idle
37166,idle
37183,idle
37200,idle
37216,idle
37233,idle
37250,idle
37266,idle
37283,idle
37300,idle
37316,idle
37333,idle
37350,idle
37366,idle
37383,idle
37400,idle
37416,idle
37433,idle
37450,idle
37466,idle
37483,idle
37500,idle
37516,idle
37533,idle
37550,idle
37566,idle
37583,idle
37600,idle
37616,idle
37633,idle
37650,idle
37666,idle
37683,idle
37700,idle
37716,idle
37733,idle
37750,idle
37766,idle
37783,idle
37800,idle
37816,idle
37833,idle
37850,idle
37866,idle
37883,idle
37900,idle
37916,idle
37933,idle
37950,idle
37966,idle
37983,idle
38000,idle
38016,idle
38033,idle
38050,idle
38066,idle
38083,idle
38100,idle
38116,idle
38133,idle
38150,idle
38166,idle
38183,idle
38200,idle
38216,idle
38233,idle
38250,idle
38266,idle
38283,idle
38300,idle
38316,idle
38333,idle
38350,idle
38366,idle
38383,idle
38400,idle
38416,swipe_up
38433,swipe_up
38450,swipe_up
38466,swipe_up
38483,swipe_up
38500,swipe_up
38516,swipe_up
38533,swipe_up
38550,swipe_up
38566,swipe_up
38583,swipe_up
38600,swipe_up
38616,swipe_up
38633,swipe_up
38650,swipe_up
38666,swipe_up
38683,swipe_up
38700,swipe_up
38716,swipe_up
38733,swipe_up
38750,swipe_up
38766,swipe_up
38783,swipe_up
38800,swipe_up
38816,swipe_up
38833,swipe_up
38850,swipe_up
38866,swipe_up
38883,swipe_up
38900,swipe_up
38916,swipe_up
38933,swipe_up
38950,swipe_up
38966,swipe_up
38983,swipe_up
39000,swipe_up
39016,swipe_up
39033,swipe_up
39050,swipe_up
39066,swipe_up
39083,swipe_up
39100,swipe_up
39116,swipe_up
39133,swipe_up
39150,swipe_up
39166,swipe_up
39183,swipe_up
39200,swipe_up
39216,swipe_up
39233,swipe_up
39250,swipe_up
39266,swipe_up
39283,swipe_up
39300,swipe_up
39316,swipe_up
39333,swipe_up
39350,swipe_up
39366,swipe_up
39383,swipe_up
39400,swipe_up
39416,swipe_up
39433,swipe_up
39450,swipe_up
39466,idle
39483,idle
39500,idle
39516,idle
39533,idle
39550,idle
39566,idle
39583,idle
39600,idle
39616,idle
39633,idle
39650,idle
39666,idle
39683,idle
39700,idle
39716,idle
39733,idle
39750,idle
39766,idle
39783,idle
39800,idle
39816,idle
39833,idle
39850,idle
39866,idle
39883,idle
39900,idle
39916,idle
39933,idle
39950,idle
39966,idle
39983,idle
40000,idle
40016,idle
40033,idle
40050,idle
40066,idle
40083,idle
40100,idle
40116,idle
40133,idle
40150,idle
40166,idle
40183,idle
40200,idle
40216,idle
40233,idle
40250,idle
40266,idle
40283,idle
40300,idle
40316,idle
40333,idle
40350,idle
40366,idle
40383,idle
40400,idle
40416,idle
40433,idle
40450,idle
40466,idle
40483,idle
40500,idle
40516,idle
40533,idle
40550,idle
40566,idle
40583,idle
40600,idle
40616,idle
40633,idle
40650,idle
40666,idle
40683,idle
40700,idle
40716,idle
40733,idle
40750,idle
40766,idle
40783,idle
40800,idle
40816,idle
40833,idle
40850,idle
40866,idle
40883,idle
40900,idle
40916,idle
40933,idle
40950,idle
40966,idle
40983,idle
41000,idle
41016,idle
41033,idle
41050,idle
41066,idle
41083,idle
41100,idle
41116,idle
41133,idle
41150,idle
41166,idle
41183,idle
41200,idle
41216,idle
41233,idle
41250,idle
41266,idle
41283,idle
41300,idle
41316,idle
41333,idle
41350,idle
41366,idle
41383,idle
41400,idle
41416,idle
41433,idle
41450,idle
41466,idle
41483,idle
